947532021,915858,4636,668,503,768324
542882382,915868,9816,9,7,23657
784503495,915878,872,9,7,2102
339973485,915888,4564,47,32,71472
801870477,915898,148,153,97,8161
387772595,915908,9383,109,36,689088
240257966,915918,6526,153,97,359844
826904714,915928,8335,437,263,1449206
140290963,915938,4068,422,365,232690
897994840,915948,5483,651,525,692229
642594468,915958,6838,9,7,16480
741667973,915968,4890,255,159,468755
987793481,915978,8897,651,525,1123246
498549115,915988,617,206,117,54660
416513001,915998,4308,9,7,10382
309263265,916008,6727,206,117,595945
869378030,916018,7133,9,7,17191
314435422,916028,7284,154,91,459839
687013566,916038,1436,82,57,35986
654690587,916048,6348,437,263,1103727
910044610,916058,1278,109,36,93856
570653760,916068,7984,47,32,125029
779096162,916078,722,255,159,69211
202949941,916088,6252,255,159,599317
434793221,916098,3831,109,36,281349
592204129,916108,5217,109,36,383136
917760789,916118,4667,154,91,294628
979041326,916128,8940,651,525,1128675
568623864,916138,7292,255,159,699011
604086530,916148,1483,651,525,187229
428007447,916158,5770,437,263,1003230
507964742,916168,6910,206,117,612157
636536538,916178,4162,437,263,723647
831300961,916188,9283,153,97,511865
434836137,916198,6531,154,91,412302
315607440,915607,4110,153,97,226625
238927161,915617,2711,437,263,471362
901681697,915627,6506,109,36,477801
633949172,915637,8503,47,32,133157
690807712,915647,4208,153,97,232029
752335441,915657,1630,422,365,93236
723610484,915667,1277,82,57,32002
734710967,915677,6157,651,525,777321
240715014,915687,1777,437,263,308967
721700751,915697,6145,153,97,338835
282746303,915707,9769,206,117,865436
853929793,915717,5657,9,7,13633
990329349,915727,9316,422,365,532875
372023093,915737,8755,47,32,137103
704089152,915747,4481,255,159,429549
316605651,915757,9503,437,263,1652287
464650714,915767,9327,668,503,1545764
828302466,915777,1961,651,525,247576
412639033,915787,7915,206,117,701190
247738540,915797,194,255,159,18597
688679111,915807,4308,651,525,543885
515538871,915817,8263,9,7,19914
533395946,915827,2568,206,117,227499
872328460,915837,231,422,365,13213
987414538,915847,6759,422,365,386615
558732306,915857,161,255,159,15433
391359889,915867,943,153,97,51997
615375411,915877,2114,154,91,133457
685856997,915887,9182,82,57,230101
282882773,915897,154,82,57,3859
211530864,915907,5538,255,159,530873
601879394,915917,8343,9,7,20107
909006488,915927,4075,422,365,233090
812990272,915937,743,82,57,18620
218908870,915947,8854,154,91,558953
156840407,915957,1417,206,117,125532
981863009,915967,3939,47,32,61685
574054801,915977,4427,47,32,69327
638493907,915987,3391,82,57,84978
405258452,915997,3837,422,365,219476
229426562,916007,1273,668,503,210974
691076362,916017,3708,437,263,644710
795285975,916027,1648,82,57,41299
672133529,916037,8102,9,7,19526
676697146,916047,8578,422,365,490662
489054954,916057,1083,437,263,188301
914285075,916067,6126,47,32,95933
282465636,916077,6714,9,7,16181
748674762,916087,8354,437,263,1452510
192990577,916097,9055,668,503,1500685
320491206,916107,9325,422,365,533390
361254775,916117,2171,255,159,208112
670359408,916127,3101,154,91,195766
927883231,916137,123,422,365,7036
138904368,916147,3744,255,159,358900
233500945,916157,6973,651,525,880341
666751086,916167,5318,153,97,293235
218732917,916177,6786,9,7,16354
594524562,916187,1884,437,263,327571
124204146,916197,3622,437,263,629757
247532117,916804,9109,9,7,21953
396610581,916214,4739,47,32,74213
615215337,916224,4744,206,117,420271
530872094,916234,5705,422,365,326326
161158978,916244,9378,668,503,1554216
648654115,916254,22,153,97,1213
660935628,916264,4395,437,263,764159
890581643,916274,1754,154,91,110730
455170285,916284,3857,153,97,212675
497279679,916294,4963,437,263,862917
584487950,916304,1828,437,263,317834
509373223,916314,3711,153,97,204625
289513623,916324,2370,422,365,135564
167487275,916334,2061,82,57,51649
610872304,916344,9545,206,117,845592
512246835,916354,4077,109,36,299415
789188992,916364,7415,9,7,17870
784276902,916374,3819,153,97,210580
965088689,916384,44,651,525,5555
224202477,916394,5350,255,159,512851
379196393,916404,1494,47,32,23396
772648561,916414,2734,82,57,68514
972137105,916424,5827,206,117,516214
770240151,916434,32,206,117,2835
184535825,916444,7106,9,7,17125
357602250,916454,1307,109,36,95986
857017552,916464,9393,109,36,689822
575359857,916474,622,255,159,59625
430207288,916484,6751,255,159,647151
664137971,916494,2039,255,159,195459
844730031,916504,3243,9,7,7816
764561593,916514,9620,154,91,607311
441210782,916524,2930,153,97,161560
117255723,916534,7429,437,263,1291680
260274541,916544,9875,437,263,1716966
662845361,916554,9527,153,97,525319
442546308,916564,8142,668,503,1349374
741955506,916574,9977,153,97,550132
228651082,916584,1791,422,365,102445
495211160,916594,2842,154,91,179415
659213864,916604,4886,206,117,432851
963237321,916614,2183,153,97,120371
974859654,916624,1490,109,36,109426
486658990,916634,2065,82,57,51749
416213452,916644,5665,47,32,88714
106101167,916654,6548,47,32,102542
923900258,916664,1472,153,97,81166
862188851,916674,9696,9,7,23367
838545072,916684,2976,153,97,164097
195547044,916694,5571,47,32,87242
300772893,916704,4238,651,525,535048
946800744,916714,8235,437,263,1431819
351208722,916724,9320,109,36,684461
556574952,916734,1752,651,525,221190
230477559,916744,2286,9,7,5509
965494668,916754,183,255,159,17542
979204404,916764,7198,9,7,17347
514184892,916774,7591,154,91,479220
938014256,916784,8118,437,263,1411477
243270623,916794,8038,82,57,201432
642579448,916803,2393,206,117,211996
877653396,916213,5998,422,365,343086
697207248,916223,7973,437,263,1386266
633930289,916233,2915,154,91,184024
592900645,916243,1331,153,97,73391
704196441,916253,6230,47,32,97562
422895801,916263,3120,47,32,48859
329076850,916273,8,82,57,200
327817714,916283,7401,109,36,543529
549196517,916293,8309,109,36,610213
448291385,916303,8238,668,503,1365284
605180442,916313,5196,82,57,130212
924941813,916323,9692,206,117,858614
637653625,916333,4732,82,57,118584
998394000,916343,5826,154,91,367795
787241065,916353,980,206,117,86818
809272944,916363,703,668,503,116508
294567763,916373,8002,154,91,505166
498203647,916383,8385,651,525,1058606
200258719,916393,9860,153,97,543680
205811107,916403,2935,206,117,260012
644938933,916413,617,109,36,45312
972720324,916423,8415,47,32,131779
869233405,916433,4336,422,365,248019
239556300,916443,8888,9,7,21420
113767135,916453,5078,422,365,290462
846944034,916463,8415,651,525,1062394
319165122,916473,6907,255,159,662105
235508525,916483,1061,153,97,58504
726052367,916493,3885,651,525,490481
345874774,916503,887,109,36,65141
575053870,916513,74,255,159,7094
418667781,916523,1955,82,57,48992
906794631,916533,9537,206,117,844883
594512546,916543,8328,668,503,1380199
961899650,916553,6337,437,263,1101814
114034068,916563,4070,154,91,256939
880993926,916573,4535,422,365,259402
917857348,916583,3241,153,97,178709
804702460,916593,8195,651,525,1034619
446607387,916603,9905,668,503,1641556
873650252,916613,1379,9,7,3323
640909183,916623,8124,437,263,1412520
328462302,916633,8149,154,91,514446
741387736,916643,1961,422,365,112169
209763610,916653,2568,206,117,227499
888668048,916663,5478,437,263,952460
658179175,916673,8699,109,36,638855
323375117,916683,2738,422,365,156614
914333999,916693,604,153,97,33305
986133944,916703,7803,153,97,430257
218853080,916713,2345,422,365,134134
317569530,916723,4736,651,525,597920
512361419,916733,7984,437,263,1388178
258306872,916743,7599,109,36,558071
135484015,916753,1586,437,263,275758
948970973,916763,454,206,117,40220
128845870,916773,7211,153,97,397615
730186831,916783,7365,109,36,540886
633071982,916793,8923,82,57,223610
463405740,916210,911,9,7,2196
448111569,916220,5026,437,263,873871
797838151,916230,6893,255,159,660763
180163609,916240,3271,668,503,542103
187666070,916250,3415,255,159,327362
837923657,916260,9086,82,57,227695
573514497,916270,4539,668,503,752248
762016713,916280,6534,9,7,15747
296008431,916290,4328,9,7,10430
993067777,916300,9678,206,117,857374
395772874,916310,6843,437,263,1189792
771701848,916320,2581,651,525,325851
113432824,916330,6148,668,503,1018908
238543927,916340,9304,422,365,532189
489613282,916350,6305,9,7,15195
434219014,916360,3910,153,97,215597
764939248,916370,1377,206,117,121988
599352109,916380,463,82,57,11603
180035722,916390,5426,668,503,899251
874568212,916400,3023,9,7,7285
675527703,916410,2514,9,7,6059
500492322,916420,5655,206,117,500976
592040193,916430,6704,437,263,1165624
517749440,916440,2420,422,365,138424
970198190,916450,2059,153,97,113533
166964566,916460,7380,109,36,541987
150626695,916470,2641,422,365,151065
488762700,916480,4599,437,263,799628
973950707,916490,2513,82,57,62976
723768842,916500,8139,9,7,19615
880795228,916510,5736,651,525,724170
112607991,916520,2062,9,7,4969
911785256,916530,6374,154,91,402391
595905148,916540,431,651,525,54414
307545793,916550,8489,109,36,623432
514285314,916560,7308,9,7,17612
108701837,916570,6144,153,97,338780
908373486,916580,6756,255,159,647630
455878388,916590,3401,206,117,301295
118794667,916600,2837,206,117,251330
589700448,916610,4322,153,97,238315
986173856,916620,9614,109,36,706052
650793015,916630,2970,154,91,187496
951136052,916640,1149,651,525,145061
779781091,916650,3408,47,32,53369
154306256,916660,1505,651,525,190006
217289674,916670,9698,206,117,859146
536309468,916680,4744,206,117,420271
903943765,916690,5902,206,117,522858
437770688,916700,4930,668,503,817049
280368363,916710,6084,9,7,14662
899314916,916720,6123,668,503,1014765
287188470,916730,4305,47,32,67416
261567151,916740,2387,651,525,301359
165029084,916750,4628,651,525,584285
465152394,916760,7785,206,117,689673
954515206,916770,1116,437,263,194039
750695645,916780,6378,9,7,15371
996271836,916790,7831,422,365,447933
358821904,916800,2230,206,117,197556
447701728,916209,3745,9,7,9025
697809779,916219,6275,47,32,98267
158055770,916229,1070,82,57,26814
983517825,916239,3635,154,91,229478
154274070,916249,1980,9,7,4772
275402629,916259,6613,109,36,485659
576981627,916269,540,422,365,30888
514089190,916279,9271,422,365,530301
666803443,916289,811,668,503,134407
940202510,916299,5671,153,97,312699
564364516,916309,6857,9,7,16525
794367587,916319,9876,437,263,1717140
410289847,916329,2738,651,525,345673
217209422,916339,5950,153,97,328083
345204436,916349,2519,668,503,417474
249353015,916359,7953,206,117,704556
509733283,916369,261,437,263,45380
131423366,916379,9949,422,365,569083
144501388,916389,27,651,525,3409
904045474,916399,6001,437,263,1043394
290133750,916409,5879,668,503,974327
907844340,916419,169,82,57,4235
187255370,916429,1880,9,7,4531
283444964,916439,6519,255,159,624911
876491248,916449,2093,668,503,346873
971472346,916459,9110,153,97,502325
698466384,916469,579,255,159,55503
412551486,916479,2007,651,525,253384
693805778,916489,1402,153,97,77306
547307384,916499,9272,255,159,888814
103134429,916509,8624,651,525,1088780
616365039,916519,4967,206,117,440027
867077338,916529,6308,206,117,558826
760349452,916539,3154,47,32,49392
426259505,916549,8515,437,263,1480503
219885623,916559,7897,153,97,435441
721305930,916569,9309,255,159,892361
935598552,916579,3257,9,7,7849
992841613,916589,2751,255,159,263711
348113238,916599,3298,651,525,416373
481491553,916609,2905,422,365,166166
398054683,916619,2081,109,36,152829
227880752,916629,3833,109,36,281496
326047885,916639,3670,82,57,91970
372634208,916649,9598,437,263,1668804
272717845,916659,2126,437,263,369648
156376922,916669,4261,206,117,377482
378689563,916679,1512,255,159,144940
619733893,916689,1886,153,97,103994
784588038,916699,5891,154,91,371899
103330123,916709,6534,153,97,360285
731038272,916719,9325,422,365,533390
547790610,916729,2270,154,91,143305
358665263,916739,5877,153,97,324058
293740355,916749,3154,668,503,522712
708094012,916759,9608,153,97,529785
381804358,916769,3249,9,7,7830
119949519,916779,4583,82,57,114850
952607619,916789,6618,154,91,417794
534856784,916799,4863,668,503,805945
505304419,916801,9662,255,159,926199
633756053,916211,1354,109,36,99438
139485442,916221,5697,255,159,546114
996368396,916231,6405,206,117,567419
184483039,916241,1486,255,159,142448
308907496,916251,1448,651,525,182810
599719893,916261,9298,109,36,682845
511998355,916271,546,437,263,94933
625821006,916281,3198,422,365,182926
846265971,916291,7762,422,365,443986
403411376,916301,7246,668,503,1200880
552335345,916311,7158,255,159,686166
973116004,916321,5505,422,365,314886
670831477,916331,2796,153,97,154171
675559890,916341,2039,651,525,257424
442379367,916351,8740,651,525,1103425
551368033,916361,909,109,36,66757
907604014,916371,9052,206,117,801917
741165435,916381,6177,153,97,340600
407130420,916391,7793,437,263,1354969
485577094,916401,1908,47,32,29879
881583583,916411,9028,255,159,865424
825228011,916421,2162,82,57,54180
671588504,916431,6817,47,32,106754
100743186,916441,1002,47,32,15691
817770183,916451,5225,154,91,329854
252747619,916461,2492,651,525,314615
560753619,916471,8312,422,365,475446
521866309,916481,693,651,525,87491
941163814,916491,142,153,97,7830
148724257,916501,9668,437,263,1680975
299625766,916511,4777,668,503,791692
173946464,916521,3479,206,117,308205
576764476,916531,6280,9,7,15135
738157927,916541,6189,82,57,155096
113204944,916551,8713,206,117,771885
181983649,916561,1861,153,97,102616
849572169,916571,6139,651,525,775049
446048629,916581,4556,9,7,10980
226491153,916591,2620,82,57,65657
770977866,916601,8338,9,7,20095
184586894,916611,2219,255,159,212713
397396361,916621,7269,437,263,1263861
864484393,916631,8998,47,32,140909
365929114,916641,5412,9,7,13043
606808650,916651,7019,109,36,515475
817201125,916661,6828,153,97,376496
452184665,916671,346,109,36,25410
991837394,916681,5580,651,525,704475
541237437,916691,3040,651,525,383800
130462920,916701,5732,9,7,13814
114591968,916711,9165,255,159,878557
173702704,916721,1345,82,57,33706
212873256,916731,2782,109,36,204310
362181746,916741,6482,47,32,101508
976706302,916751,7954,9,7,19169
836525046,916761,5206,422,365,297783
746716105,916771,8744,82,57,219125
837357604,916781,1578,109,36,115888
563527667,916791,9214,9,7,22206
347559630,916205,9473,422,365,541856
761034381,916215,5840,153,97,322018
377615821,916225,3768,422,365,215530
902382075,916235,3764,437,263,654447
665411269,916245,8836,154,91,557817
921781527,916255,4493,255,159,430699
451570975,916265,8741,9,7,21066
959857738,916275,2090,668,503,346376
776719939,916285,7545,109,36,554105
257235705,916295,616,422,365,35235
881483161,916305,9311,255,159,892552
754540431,916315,4136,153,97,228059
906485641,916325,8100,422,365,463320
792396914,916335,6711,206,117,594527
992352378,916345,7976,422,365,456227
511430156,916355,2403,651,525,303379
379708373,916365,3000,154,91,189390
952265155,916375,5276,651,525,666095
109178626,916385,7236,422,365,413899
455526912,916395,9391,9,7,22632
321388137,916405,4747,437,263,825361
961840426,916415,8811,154,91,556238
256961905,916425,9593,668,503,1589848
811830699,916435,7599,47,32,119000
956524932,916445,5838,422,365,333934
146122729,916455,9818,422,365,561590
760702216,916465,7545,47,32,118155
905341517,916475,9529,154,91,601566
710118758,916485,8776,9,7,21150
530112063,916495,795,109,36,58385
945399558,916505,3593,47,32,56266
961059367,916515,7678,437,263,1334974
707169616,916525,6059,206,117,536767
538808429,916535,4242,153,97,233904
136053931,916545,237,154,91,14962
303984248,916555,4549,437,263,790935
272677505,916565,188,153,97,10366
397211825,916575,2661,422,365,152209
357665336,916585,9976,206,117,883774
959116160,916595,2640,437,263,459017
531642425,916605,3663,9,7,8828
330322253,916615,8550,651,525,1079438
935233771,916625,5311,109,36,390040
451455104,916635,4452,109,36,326955
809064376,916645,8983,47,32,140674
563139712,916655,4410,651,525,556763
293759238,916665,8741,437,263,1519798
806001079,916675,2485,153,97,137023
429943358,916685,8649,153,97,476906
420664203,916695,2741,9,7,6606
458241736,916705,2768,437,263,481272
447754085,916715,9239,206,117,818483
519279372,916725,5161,422,365,295209
127895724,916735,6042,668,503,1001341
753681266,916745,9890,154,91,624356
501714122,916755,7213,9,7,17383
402072417,916765,1018,153,97,56133
809834277,916775,6814,154,91,430168
505077826,916785,2608,422,365,149178
292881190,916795,8908,206,117,789160
900915658,916802,9818,109,36,721034
350988996,916212,4298,9,7,10358
317292726,916222,2823,255,159,270613
652132833,916232,9452,153,97,521183
248087441,916242,3442,82,57,86257
922734677,916252,6551,47,32,102589
218652665,916262,3037,47,32,47559
403419530,916272,9659,109,36,709357
369613397,916282,5673,9,7,13672
134812390,916292,2837,47,32,44427
841594636,916302,5410,47,32,84721
257538259,916312,149,422,365,8523
875221383,916322,6311,154,91,398413
912222135,916332,5656,255,159,542184
611118638,916342,2440,153,97,134542
439489018,916352,3422,109,36,251312
189911401,916362,7859,668,503,1302472
779963910,916372,7508,206,117,665134
652224671,916382,6629,9,7,15976
274271810,916392,1978,154,91,124871
338683450,916402,2814,47,32,44067
863037717,916412,894,109,36,65655
289912736,916422,476,206,117,42169
886886632,916432,8318,153,97,458655
646537530,916442,3677,47,32,57582
486443555,916452,8313,47,32,130182
649182832,916462,6481,47,32,101492
702333486,916472,4941,437,263,859092
438473641,916482,2949,651,525,372311
775181424,916492,2265,437,263,393816
155034959,916502,7144,668,503,1183975
845612370,916512,4347,206,117,385101
839491784,916522,3129,206,117,277198
154251325,916532,5250,154,91,331433
832469117,916542,4966,255,159,476041
641723287,916552,9036,437,263,1571089
274591958,916562,6717,109,36,493296
648653256,916572,9768,206,117,865347
206485307,916582,2446,668,503,405376
315666234,916592,1508,154,91,95200
768774163,916602,6214,206,117,550498
683387219,916612,8319,154,91,525178
302083528,916622,2084,154,91,131563
992441213,916632,4264,154,91,269186
747038400,916642,4118,47,32,64488
483453214,916652,3404,668,503,564145
444263780,916662,6380,47,32,99911
197048223,916672,9803,109,36,719932
434384667,916682,2931,47,32,45899
273851239,916692,7522,47,32,117795
858026063,916702,7834,206,117,694014
854487264,916712,625,422,365,35750
955812966,916722,5152,47,32,80680
279581296,916732,3173,153,97,174959
868370378,916742,8947,82,57,224212
489758336,916752,9230,9,7,22244
736323297,916762,3281,82,57,82222
725643384,916772,2858,437,263,496920
700296723,916782,2217,9,7,5343
227861440,916792,8118,153,97,447627
810791718,916206,142,47,32,2224
744411122,916216,6648,668,503,1101773
811020028,916226,7704,47,32,120645
128196561,916236,5066,437,263,880825
738518846,916246,2993,668,503,496030
409565007,916256,8242,82,57,206545
733913171,916266,71,82,57,1779
829141461,916276,239,154,91,15088
937828004,916286,3002,255,159,287772
627550923,916296,5119,109,36,375939
590888345,916306,5847,9,7,14091
845418393,916316,6944,437,263,1207353
733719193,916326,2669,668,503,442333
723368871,916336,9779,47,32,153139
606945550,916346,7531,668,503,1248113
402027356,916356,7683,651,525,969979
351192414,916366,4495,422,365,257114
922018849,916376,4722,47,32,73947
107084786,916386,7623,422,365,436036
623968350,916396,4956,109,36,363969
915247666,916406,978,206,117,86641
548500859,916416,2448,651,525,309060
216306054,916426,8623,82,57,216092
836241376,916436,1261,206,117,111712
850884950,916446,4620,9,7,11134
727814900,916456,5458,437,263,948982
259609353,916466,3032,82,57,75982
363846433,916476,9100,255,159,872326
383104264,916486,7920,153,97,436709
784960973,916496,6250,255,159,599125
461994683,916506,3348,154,91,211359
331783521,916516,972,154,91,61362
636905610,916526,3378,651,525,426473
944939076,916536,7326,82,57,183590
148462045,916546,2073,422,365,118576
965052640,916556,9377,153,97,517048
937288987,916566,3495,47,32,54732
532749211,916576,1185,668,503,196390
444011437,916586,1706,47,32,26716
688653790,916596,6815,9,7,16424
609254395,916606,769,47,32,12043
673391377,916616,328,255,159,31442
673642861,916626,4747,154,91,299678
627586972,916636,5786,154,91,365270
777801835,916646,7702,154,91,486227
691865575,916656,7253,651,525,915691
162356317,916666,3697,651,525,466746
106852185,916676,8791,109,36,645611
767931306,916686,6793,153,97,374566
813171803,916696,4462,82,57,111818
935151803,916706,1055,47,32,16521
251449429,916716,8329,154,91,525810
804642808,916726,543,437,263,94411
362310063,916736,4454,154,91,281181
517029321,916746,9320,109,36,684461
386378705,916756,6900,153,97,380466
212936341,916766,1450,206,117,128456
464280354,916776,9729,154,91,614192
932988870,916786,994,651,525,125493
736640012,916796,7004,255,159,671403
814720189,916208,2664,153,97,146893
863531243,916218,6939,206,117,614726
598847424,916228,1115,82,57,27942
263246858,916238,9450,668,503,1566149
324307668,916248,8701,154,91,549294
574607980,916258,8125,651,525,1025781
131725919,916268,9481,422,365,542313
138239610,916278,7027,109,36,516063
161727178,916288,7521,154,91,474801
894766747,916298,219,255,159,20993
554936444,916308,6881,9,7,16583
284814393,916318,1763,422,365,100844
551978719,916328,1624,82,57,40697
249007546,916338,5721,422,365,327241
293479001,916348,5813,109,36,426907
927971208,916358,6157,422,365,352180
820062291,916368,3510,47,32,54967
662330377,916378,7132,109,36,523774
472353589,916388,8779,82,57,220002
492710053,916398,2709,668,503,448963
290977895,916408,5680,255,159,544485
559735238,916418,6950,422,365,397540
416560208,916428,8277,82,57,207422
104030930,916438,3919,668,503,649496
989725530,916448,633,668,503,104907
166222131,916458,7677,651,525,969221
351098859,916468,6809,422,365,389475
886933839,916478,2287,9,7,5512
441305196,916488,869,82,57,21777
606791055,916498,1812,154,91,114392
500969541,916508,6875,206,117,609056
366418778,916518,314,206,117,27817
670716893,916528,8888,422,365,508394
306442010,916538,1855,47,32,29049
191172254,916548,973,206,117,86198
567485749,916558,499,206,117,44206
102960622,916568,7191,437,263,1250299
390174996,916578,307,255,159,29429
546706998,916588,1605,437,263,279061
815134751,916598,5342,47,32,83656
763036382,916608,8277,651,525,1044971
182990014,916618,9666,9,7,23295
892573773,916628,1269,437,263,220641
434365785,916638,7343,154,91,463564
175944173,916648,4645,47,32,72741
809887063,916658,2434,422,365,139225
553772580,916668,2467,153,97,136030
550178849,916678,9003,437,263,1565352
366683995,916688,8798,651,525,1110748
695866143,916698,1110,422,365,63492
655303418,916708,7699,47,32,120566
487573945,916718,2820,255,159,270325
660255849,916728,3233,109,36,237432
965927255,916738,8195,47,32,128334
522166287,916748,9463,437,263,1645332
471551072,916758,1296,668,503,214786
381659734,916768,451,82,57,11302
945070397,916778,6187,82,57,155046
379361188,916788,261,9,7,629
727110230,916798,6930,47,32,108524
962849795,916207,7506,651,525,947633
990539634,916217,1544,109,36,113391
112351787,916227,6245,153,97,344349
258364379,916237,4616,206,117,408931
883655536,916247,2165,109,36,158998
768303382,916257,6899,109,36,506663
717386043,916267,9327,82,57,233735
860981643,916277,2456,47,32,38461
654168307,916287,1794,668,503,297320
677024161,916297,5349,47,32,83765
834627330,916307,3629,154,91,229099
357055938,916317,9641,9,7,23235
499388110,916327,8894,47,32,139280
941701972,916337,9395,437,263,1633509
689075648,916347,1652,109,36,121323
771587264,916357,8673,255,159,831394
644314944,916367,5965,437,263,1037135
887336814,916377,1537,437,263,267238
505730998,916387,5896,82,57,147754
529575622,916397,2050,47,32,32103
413948810,916407,5506,154,91,347594
738928687,916417,4274,668,503,708330
509593379,916427,8860,668,503,1468368
756021010,916437,2272,668,503,376539
933289706,916447,19,47,32,298
721477591,916457,107,154,91,6755
925662791,916467,3045,82,57,76308
775923430,916477,1841,206,117,163094
627337634,916487,2002,47,32,31351
159983527,916497,1536,206,117,136074
178939235,916507,951,9,7,2292
814282882,916517,3255,153,97,179481
621092593,916527,3955,47,32,61935
179446494,916537,1060,82,57,26564
294422709,916547,5077,154,91,320511
196099364,916557,9015,668,503,1494056
239554584,916567,8380,109,36,615427
104866492,916577,1180,422,365,67496
597113215,916587,7924,82,57,198575
946372878,916597,1620,651,525,204525
607723605,916607,7775,437,263,1351839
161243522,916617,4396,668,503,728549
412010753,916627,1992,109,36,146292
590103423,916637,3571,109,36,262254
150599658,916647,4640,153,97,255850
573577582,916657,3208,47,32,50237
864115321,916667,9781,668,503,1621005
252290999,916677,7368,422,365,421450
893182742,916687,1477,82,57,37014
666868674,916697,115,153,97,6341
378426921,916707,3790,47,32,59351
157935607,916717,5511,154,91,347909
360472857,916727,784,437,263,136314
666116797,916737,7618,9,7,18359
979945552,916747,6520,651,525,823150
532037246,916757,499,206,117,44206
577470004,916767,5062,9,7,12199
796321952,916777,8216,255,159,787586
193671214,916787,471,153,97,25971
699595916,916797,4833,651,525,610166
712291562,917404,1757,651,525,221821
293376863,916814,5588,9,7,13467
848382985,916824,4233,153,97,233408
805128610,916834,4302,668,503,712970
181191861,916844,7553,154,91,476821
119150865,916854,8243,206,117,730247
186583745,916864,3131,255,159,300138
176068627,916874,1474,47,32,23083
105183637,916884,5030,9,7,12122
216506898,916894,8057,422,365,460860
977616536,916904,7313,422,365,418304
381090676,916914,2055,206,117,182052
244507443,916924,4041,47,32,63282
810444962,916934,7529,437,263,1309067
746481359,916944,9277,255,159,889293
745194756,916954,8543,206,117,756824
824163281,916964,7085,255,159,679168
325965058,916974,9159,255,159,877982
618178212,916984,1525,9,7,3675
593380868,916994,3440,651,525,434300
269151151,917004,6661,437,263,1158148
788067185,917014,5448,668,503,902897
817707097,917024,6556,206,117,580796
150649011,917034,9245,206,117,819015
604471051,917044,5272,9,7,12706
621751344,917054,8894,47,32,139280
670068013,917064,6870,206,117,608613
541999185,917074,8458,668,503,1401744
255122983,917084,5415,255,159,519082
952017533,917094,1999,422,365,114343
400260961,917104,4968,9,7,11973
192431390,917114,3579,47,32,56047
346106946,917124,9591,437,263,1667587
203865754,917134,7262,437,263,1262644
233285939,917144,3348,206,117,296599
226945626,917154,7109,668,503,1178175
202422940,917164,301,651,525,38001
402296006,917174,7183,668,503,1190439
394142949,917184,4512,422,365,258086
870541894,917194,1547,668,503,256384
949070966,917204,44,668,503,7292
872308290,917214,4262,153,97,235007
207831990,917224,959,437,263,166741
548220193,917234,9393,82,57,235389
111051023,917244,1320,422,365,75504
938902604,917254,1000,9,7,2410
799353063,917264,5189,47,32,81260
384980523,917274,3147,437,263,547169
613363111,917284,6630,109,36,486907
827078950,917294,9896,109,36,726762
593706166,917304,9703,154,91,612550
605822885,917314,5309,154,91,335157
881007230,917324,8472,437,263,1473027
761837327,917334,3450,437,263,599852
715891301,917344,7000,651,525,883750
535747277,917354,8380,668,503,1388817
238983380,917364,9348,651,525,1180185
968177735,917374,4162,206,117,368712
490908467,917384,9579,668,503,1587528
399753701,917394,4858,47,32,76076
511550319,917403,7962,668,503,1319542
888787353,916813,783,668,503,129767
826773822,916823,9601,422,365,549177
136616981,916833,6855,422,365,392106
523394954,916843,3053,154,91,192736
317185866,916853,1201,651,525,151626
773067843,916863,6809,153,97,375448
671119010,916873,7884,668,503,1306615
816417491,916883,4933,422,365,282168
439041411,916893,965,109,36,70870
794068896,916903,1487,422,365,85056
661578071,916913,4508,153,97,248571
846647059,916923,534,154,91,33711
579353988,916933,2574,651,525,324968
214776980,916943,6136,9,7,14788
332994163,916953,9227,109,36,677631
839083659,916963,2356,82,57,59041
963123595,916973,8529,9,7,20555
160192096,916983,3256,109,36,239121
810367286,916993,4543,437,263,789891
118727290,917003,2898,206,117,256734
915350234,917013,1330,47,32,20828
855314242,917023,5346,153,97,294778
518697440,917033,2954,153,97,162884
710577952,917043,4662,422,365,266666
661033904,917053,3477,9,7,8380
725143420,917063,4907,9,7,11826
582984626,917073,6961,651,525,878826
139635646,917083,145,422,365,8294
425174605,917093,7469,47,32,116965
894679629,917103,4439,668,503,735675
328228843,917113,9063,153,97,499734
430900371,917123,1850,255,159,177341
432772338,917133,5807,668,503,962394
688922870,917143,6441,47,32,100866
879430091,917153,1762,109,36,129401
909372127,917163,2275,109,36,167076
908827102,917173,990,154,91,62499
332873141,917183,3415,109,36,250798
661588370,917193,7556,153,97,416638
900050914,917203,3921,154,91,247533
278338897,917213,5520,668,503,914830
951530444,917223,7858,153,97,433290
799703681,917233,8945,255,159,857468
627936732,917243,9288,668,503,1539300
566307723,917253,1895,9,7,4567
969894778,917263,2273,206,117,201365
618776023,917273,8431,153,97,464885
318029582,917283,875,651,525,110469
197733581,917293,2615,206,117,231663
612966144,917303,9158,255,159,877886
343805396,917313,8512,9,7,20514
195329463,917323,1184,154,91,74746
297616469,917333,182,109,36,13366
105744540,917343,1014,82,57,25411
199791800,917353,1688,153,97,93076
484836375,917363,2712,437,263,471535
190956389,917373,7094,255,159,680031
573229968,917383,341,651,525,43051
411735236,917393,461,651,525,58201
430923974,916810,8835,109,36,648842
330156171,916820,9403,255,159,901372
299096620,916830,8191,437,263,1424169
805323445,916840,1958,154,91,123609
741414773,916850,9962,437,263,1732093
124948728,916860,3960,651,525,499950
998503434,916870,8210,437,263,1427473
229657018,916880,9470,82,57,237318
